Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,tipoTecnologia,meioAcesso,FreqTxMHz,FreqRxMHz,Azimute,CodTipoClasseEstacao,ClassInfraFisica,CompartilhamentoInfraFisica,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,CodDebitoTFI,DataLicenciamento,DataPrimeiroLicenciamento,NumRede,_id,DataValidade,NumFistelAssociado,NomeEntidadeAssociado,Municipio.NomeMunicipio
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","59072012","682879746","AVENIDA BRASIL OESTE / A","PROPRIO","RS","4314100","20M0G7W","LTE","","","2680","2560","75","FB","","NA","760","000650501705","13.4","27","73.7","0.0","X","45","028951303257","40","-28.26799","-52.43784","G","2024-06-04","2002-12-26","","4d5c019ffa41a","2027-10-18","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","682879746","AVENIDA BRASIL OESTE / A","PROPRIO","RS","4314100","200KG7W","GSM","","","874.5","829.5","60","FB","","NA","760","021521203257","12.8","30","68","0","X","45","017030603257","20","-28.26799","-52.43784","G","2024-06-04","2002-12-26","","4d5c019ffa41d","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","682879746","AVENIDA BRASIL OESTE / A","PROPRIO","RS","4314100","200KG7W","GSM","","","874.5","829.5","170","FB","","NA","760","021521203257","12.8","30","68","0","X","45","017030603257","20","-28.26799","-52.43784","G","2024-06-04","2002-12-26","","4d5c019ffa41e","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TELEFONICA BRASIL S.A.","50409146366","010","155832022","682879746","AVENIDA BRASIL OESTE / A","PROPRIO","RS","4314100","5M00G7W","WCDMA","","","874.5","829.5","180","FB","","NA","760","000650501705","13.4","27","73.7","0","X","45","027610903257","40","-28.26799","-52.43784","G","2024-06-04","2002-12-26","","4d5c019ffa41f","2028-11-29","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683243357","RUA GENERAL NETTO","PASSO FUNDO","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","0","FB","Rooftop","não","760","056001603518","11.96","26","65","-4","X","40","003531103903","20","-28.261892","-52.407198","G","2024-04-29","2003-02-24","","4d5c01a001205","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683243357","RUA GENERAL NETTO","PASSO FUNDO","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","120","FB","Rooftop","não","760","056001603518","11.96","26","65","-4","X","40","003531103903","20","-28.261892","-52.407198","G","2024-04-29","2003-02-24","","4d5c01a001228","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683243357","RUA GENERAL NETTO","PASSO FUNDO","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","240","FB","Rooftop","não","760","056001603518","11.96","26","65","-4","X","40","003531103903","20","-28.261892","-52.407198","G","2024-04-29","2003-02-24","","4d5c01a001229","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683243365","RUA CAMILO RIBEIRO","","RS","4314100","5M00G7W","WCDMA","","","2150","1960","0","FB","Greenfield","não","760","56001603518","11.96","23","65","0","X","42","022461003257","40","-28.2725","-52.38083","G","2024-04-29","2003-02-24","","4d5c01a00123a","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683243365","RUA CAMILO RIBEIRO","","RS","4314100","5M00G7W","WCDMA","","","2150","1960","130","FB","Greenfield","não","760","56001603518","11.96","23","65","0","X","42","022461003257","40","-28.2725","-52.38083","G","2024-04-29","2003-02-24","","4d5c01a001245","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683243365","RUA CAMILO RIBEIRO","","RS","4314100","5M00G7W","WCDMA","","","2150","1960","240","FB","Greenfield","não","760","56001603518","11.96","23","65","0","X","42","022461003257","40","-28.2725","-52.38083","G","2024-04-29","2003-02-24","","4d5c01a001246","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683243403","RUA JOÃO CAMARGO DE CESARO","","RS","4314100","5M00G7W","WCDMA","","","2150","1960","30","FB","Greenfield","não","760","011471500324","15.8","26","65","0","X","44","022461003257","40","-28.261167","-52.398425","G","2023-12-17","2003-02-24","","4d5c01a001259","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683243403","RUA JOÃO CAMARGO DE CESARO","","RS","4314100","5M00G7W","WCDMA","","","2150","1960","150","FB","Greenfield","não","760","011471500324","15.8","26","65","0","X","44","022461003257","40","-28.261167","-52.398425","G","2023-12-17","2003-02-24","","4d5c01a00125a","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683243403","RUA JOÃO CAMARGO DE CESARO","","RS","4314100","5M00G7W","WCDMA","","","2150","1960","270","FB","Greenfield","não","760","011471500324","15.8","26","65","0","X","44","022461003257","40","-28.261167","-52.398425","G","2023-12-17","2003-02-24","","4d5c01a00125d","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","40","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c34","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","150","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c35","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","270","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c36","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","150","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c37","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","270","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c38","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","40","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c39","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","40","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c3a","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","150","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c3b","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","40","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c41","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","40","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c42","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","150","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c43","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","270","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c44","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","5M00G7W","WCDMA","","","2150","1960","40","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","022461003257","40","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c45","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","5M00G7W","WCDMA","","","2150","1960","150","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","022461003257","40","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c46","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","40","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c47","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","40","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c48","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","40","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c49","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","270","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c4a","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","150","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c4b","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","40","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c4c","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","40","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c4d","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","150","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c4e","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","270","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c4f","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","150","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c52","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","40","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c53","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","150","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c54","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","270","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c55","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","5M00G7W","WCDMA","","","2150","1960","270","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","022461003257","40","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c56","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","150","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c57","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","270","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c58","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","150","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c59","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","150","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c5a","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","270","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c5b","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","270","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c5c","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","270","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","020670101501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c5d","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","40","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c63","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","150","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c64","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","270","FB","Greenfield","não","760","011471500324","15.8","25","88","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c65","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683503820","RUA TEIXEIRA SOARES","EM AQUISIÇÃO","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","270","FB","Greenfield","não","760","011471500324","15.8","25","90","-4","X","50","007760301501","20","-28.252615","-52.418931","G","2024-12-04","2003-06-23","","4d5c01a005c66","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683573837","AVENIDA BRASIL","","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","50","FB","Greenfield","não","760","000150201293","11","25","88","-7","X","40","004770601999","20","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a007146","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683573837","AVENIDA BRASIL","","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","170","FB","Greenfield","não","760","000150201293","11","25","88","-7","X","40","004770601999","20","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a007147","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683573837","AVENIDA BRASIL","","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","290","FB","Greenfield","não","760","000150201293","11","25","88","-7","X","40","004770601999","20","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a007148","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683573837","AVENIDA BRASIL","","RS","4314100","200KG7W","GSM","","","1812.5","1717.5","290","FB","Greenfield","não","760","000150201293","11","25","88","-7","X","40","007760301501","20","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a007149","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683573837","AVENIDA BRASIL","","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","290","FB","Greenfield","não","760","000150201293","11","25","88","-7","X","40","007760301501","20","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a00714a","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683573837","AVENIDA BRASIL","","RS","4314100","5M00G7W","WCDMA","","","2150","1960","50","FB","Greenfield","não","760","000150201293","11","25","88","-7","X","40","022461003257","40","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a00714d","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683573837","AVENIDA BRASIL","","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","50","FB","Greenfield","não","760","000150201293","11","25","88","-7","X","40","004770601999","20","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a00714e","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683573837","AVENIDA BRASIL","","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","290","FB","Greenfield","não","760","000150201293","11","25","88","-7","X","40","004770601999","20","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a00714f","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683573837","AVENIDA BRASIL","","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","290","FB","Greenfield","não","760","000150201293","11","25","88","-7","X","40","004770601999","20","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a007151","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683573837","AVENIDA BRASIL","","RS","4314100","200KG7W","GSM","","","956.25","911.25","290","FB","Greenfield","não","760","030091005344","13.6","28","86.23","-7","X","42","013150301999","20","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a007152","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683573837","AVENIDA BRASIL","","RS","4314100","5M00G7W","WCDMA","","","2150","1960","170","FB","Greenfield","não","760","000150201293","11","25","88","-7","X","40","022461003257","40","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a007153","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683573837","AVENIDA BRASIL","","RS","4314100","5M00G7W","WCDMA","","","2150","1960","290","FB","Greenfield","não","760","000150201293","11","25","88","-7","X","40","022461003257","40","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a007154","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683573837","AVENIDA BRASIL","","RS","4314100","200KG7W","GSM","","","1828.75","1733.75","170","FB","Greenfield","não","760","000150201293","11","25","88","-7","X","40","004770601999","20","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a007155","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683573837","AVENIDA BRASIL","","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","50","FB","Greenfield","não","760","000150201293","11","25","88","-7","X","40","004770601999","20","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a007157","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683573837","AVENIDA BRASIL","","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","170","FB","Greenfield","não","760","000150201293","11","25","88","-7","X","40","004770601999","20","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a007158","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683573837","AVENIDA BRASIL","","RS","4314100","200KG7W","GSM","","","1831.25","1736.25","290","FB","Greenfield","não","760","000150201293","11","25","88","-7","X","40","007760301501","20","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a007159","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","47102015","683573837","AVENIDA BRASIL","","RS","4314100","200KG7W","GSM","","","956.25","911.25","290","FB","Greenfield","não","760","030091005344","13.6","28","86.23","-7","X","42","004300400545","20","-28.26806","-52.4375","G","2023-12-17","2003-07-21","","4d5c01a00715a","2031-03-11","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683573853","RUA SANTA TEREZINHA","","RS","4314100","5M00G7W","WCDMA","","","2150","1960","245","FB","Greenfield","não","760","056001603518","11.96","23","65","-7","X","40","022461003257","40","-28.24194","-52.38194","G","2023-12-17","2003-07-21","","4d5c01a00715b","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683573853","RUA SANTA TEREZINHA","","RS","4314100","5M00G7W","WCDMA","","","2150","1960","25","FB","Greenfield","não","760","056001603518","11.96","23","65","-7","X","40","022461003257","40","-28.24194","-52.38194","G","2023-12-17","2003-07-21","","4d5c01a00715e","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","TIM S A","50409314250","010","48352023","683573853","RUA SANTA TEREZINHA","","RS","4314100","5M00G7W","WCDMA","","","2150","1960","130","FB","Greenfield","não","760","056001603518","11.96","23","65","-7","X","40","022461003257","40","-28.24194","-52.38194","G","2023-12-17","2003-07-21","","4d5c01a007167","2038-04-30","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","46642011","684174049","R BELÉM","","RS","4314100","10M0G7W","LTE","","","1875","1780","20","FB","Greenfield","não","760","","16.7","25","64","4","X","50","012111805894","40","-28.2757","-52.3807","G","2025-05-22","2004-02-13","","4d5c01a0242c1","2028-04-15","","","Passo Fundo"
"LIC-LIC-01","CLARO S.A.","50409889580","010","169212022","684174049","R BELÉM","","RS","4314100","5M00G7W","LTE","","","1822.5","1727.5","20","FB","Greenfield","não","760","","16.7","25","64","4","X","50","012111805894","40","-28.2757","-52.3807","G","2025-05-22","2004-02-13","","4d5c01a0242c2","2032-12-22","","","Passo Fundo"
